fund_code,fund_name
005387,银河睿达灵活配置混合型证券投资基金
005388,兴业安弘3个月定期开放债券型发起式证券投资基金
005390,工银瑞信创业板交易型开放式指数证券投资基金联接基金
005391,工银瑞信创业板交易型开放式指数证券投资基金联接基金
005392,长信价值蓝筹两年定期开放灵活配置混合型证券投资基金
005393,南方卓利定期开放债券型发起式证券投资基金
005394,南方卓利定期开放债券型发起式证券投资基金
005395,泓德臻远回报灵活配置混合型证券投资基金
005396,中金丰硕混合型证券投资基金
005397,南方安养混合型证券投资基金
005398,鹏扬淳优一年定期开放债券型证券投资基金
005399,长信量化价值驱动混合型证券投资基金
005400,万家潜力价值灵活配置混合型证券投资基金
005401,万家潜力价值灵活配置混合型证券投资基金
005402,广发资源优选股票型发起式证券投资基金
005403,南方融尚再融资主题精选灵活配置混合型证券投资基金
005404,创金合信价值红利灵活配置混合型证券投资基金
005405,中金金序量化蓝筹混合型证券投资基金
005406,中金金序量化蓝筹混合型证券投资基金
005407,华夏鼎泰六个月定期开放债券型发起式证券投资基金
005408,华夏鼎泰六个月定期开放债券型发起式证券投资基金
005409,华泰柏瑞战略新兴产业混合型证券投资基金
005410,汇添富鑫盛定期开放债券型发起式证券投资基金
005411,汇添富鑫盛定期开放债券型发起式证券投资基金
005414,创金合信国证A股指数发起式证券投资基金
005415,创金合信国证A股指数发起式证券投资基金
005416,鹏华尊惠18个月定期开放混合型证券投资基金
005417,鹏华尊惠18个月定期开放混合型证券投资基金
005418,申万菱信量化驱动混合型证券投资基金
005419,中欧聚瑞债券型证券投资基金
005420,中欧聚瑞债券型证券投资基金
005421,中欧嘉泽灵活配置混合型证券投资基金
005422,鹏华兴嘉定期开放灵活配置混合型证券投资基金
005423,浙商汇金聚禄一年定期开放债券型证券投资基金
005424,浙商汇金聚禄一年定期开放债券型证券投资基金
005425,民生加银睿通3个月定期开放债券型发起式证券投资基金
005426,光大保德信尊丰纯债定期开放债券型发起式证券投资基金
005427,渤海汇金汇增利3个月定期开放债券型发起式证券投资基金
005428,渤海汇金汇添益3个月定期开放债券型发起式证券投资基金
005429,渤海汇金睿选混合型发起式证券投资基金
005430,渤海汇金睿选混合型发起式证券投资基金
005431,上银聚增富定期开放债券型发起式证券投资基金
005432,上银聚鸿益半年定期开放债券型发起式证券投资基金
005434,鹏华睿投灵活配置混合型证券投资基金
005435,国投瑞银顺银6个月定期开放债券型发起式证券投资基金
005436,圆信永丰兴瑞6个月定期开放债券型发起式证券投资基金
005437,易方达易百智能量化策略灵活配置混合型证券投资基金
005438,易方达易百智能量化策略灵活配置混合型证券投资基金
005439,易方达恒安定期开放债券型发起式证券投资基金
005440,华安全球稳健配置证券投资基金
005441,华安全球稳健配置证券投资基金
005442,兴业安和6个月定期开放债券型发起式证券投资基金
005443,国金量化多策略灵活配置混合型证券投资基金
005444,光大保德信多策略精选18个月定期开放灵活配置混合型证券投资基金
005445,华宝价值发现混合型证券投资基金
005446,鑫元广利定期开放债券型发起式证券投资基金
005447,银华智荟分红收益灵活配置混合型发起式证券投资基金
005448,诺安联创顺鑫债券型证券投资基金
005449,华夏行业龙头混合型证券投资基金
005450,华夏稳盛灵活配置混合型证券投资基金
005451,鹏扬双利债券型证券投资基金
005452,鹏扬双利债券型证券投资基金
005453,前海开源医疗健康灵活配置混合型证券投资基金
005454,前海开源医疗健康灵活配置混合型证券投资基金
005455,建信睿丰纯债定期开放债券型发起式证券投资基金
005457,景顺长城量化小盘股票型证券投资基金
005458,中邮安泰双核混合型证券投资基金
005459,银河嘉谊灵活配置混合型证券投资基金
005460,银河嘉谊灵活配置混合型证券投资基金
005461,南方希元可转债债券型证券投资基金
005462,博时富业纯债3个月定期开放债券型发起式证券投资基金
005463,银华多元收益定期开放混合型证券投资基金
005464,银华多元收益定期开放混合型证券投资基金
005465,华泰紫金智惠定期开放债券型证券投资基金
005466,华泰紫金智惠定期开放债券型证券投资基金
005467,华泰紫金智盈债券型证券投资基金
005468,华泰紫金智盈债券型证券投资基金
005469,南方浙利定期开放债券型发起式证券投资基金
005470,南方乾利定期开放债券型发起式证券投资基金
005472,富国价值驱动灵活配置混合型证券投资基金
005473,富国价值驱动灵活配置混合型证券投资基金
005474,泰康均衡优选混合型证券投资基金
005475,泰康均衡优选混合型证券投资基金
005476,南方涪利定期开放债券型发起式证券投资基金
005477,长安鑫禧灵活配置混合型证券投资基金
005478,长安鑫禧灵活配置混合型证券投资基金
005479,安信永泰定期开放债券型发起式证券投资基金
005480,诺安联创顺鑫债券型证券投资基金
005481,银华瑞泰灵活配置混合型证券投资基金
005482,博时创新驱动灵活配置混合型证券投资基金
005483,博时创新驱动灵活配置混合型证券投资基金
005484,中欧睿选定期开放灵活配置混合型证券投资基金
005485,海富通恒丰定期开放债券型发起式证券投资基金
005486,平安量化精选混合型发起式证券投资基金
005487,平安量化精选混合型发起式证券投资基金
005488,天弘尊享定期开放债券型发起式证券投资基金
005489,中金衡优灵活配置混合型证券投资基金
005490,中金衡优灵活配置混合型证券投资基金
005491,兴全合宜灵活配置混合型证券投资基金(LOF)
005492,农银汇理研究驱动灵活配置混合型证券投资基金
005493,鑫元价值精选灵活配置混合型证券投资基金
005494,鑫元价值精选灵活配置混合型证券投资基金
005495,创金合信科技成长主题股票型发起式证券投资基金
005496,创金合信科技成长主题股票型发起式证券投资基金
005497,鑫元永利债券型证券投资基金
005498,银华积极成长混合型证券投资基金
005499,国投瑞银兴颐多策略混合型证券投资基金
005500,银华岁盈定期开放债券型证券投资基金
005501,华安安逸半年定期开放债券型发起式证券投资基金
005502,华泰紫金智能量化股票型发起式证券投资基金
005503,汇添富理财60天债券型证券投资基金
005504,汇添富沪港深大盘价值混合型证券投资基金
005505,前海开源丰鑫灵活配置混合型证券投资基金
005506,前海开源丰鑫灵活配置混合型证券投资基金
005507,永赢丰利债券型证券投资基金
005508,永赢丰利债券型证券投资基金
005511,中信建投稳福定期开放债券型证券投资基金
005512,中信建投稳福定期开放债券型证券投资基金
005513,南华瑞恒中短债债券型证券投资基金
005514,南华瑞恒中短债债券型证券投资基金
005515,银华中小市值量化优选股票型发起式证券投资基金
005516,银华中小市值量化优选股票型发起式证券投资基金
005517,富国新趋势灵活配置混合型证券投资基金
005518,富国新趋势灵活配置混合型证券投资基金
005519,银华混改红利灵活配置混合型发起式证券投资基金
005520,国投瑞银创新医疗灵活配置混合型证券投资基金
005521,华安红利精选混合型证券投资基金
005522,华泰保兴吉年福定期开放灵活配置混合型发起式证券投资基金
005523,泰康颐年混合型证券投资基金
005524,泰康颐年混合型证券投资基金
005525,工银瑞信瑞祥定期开放债券型发起式证券投资基金
005526,工银瑞信新生代消费灵活配置混合型证券投资基金
005527,中信建投山西国有企业债定期开放债券型证券投资基金
005528,中信建投山西国有企业债定期开放债券型证券投资基金
005529,银华华茂定期开放债券型证券投资基金
005530,汇添富价值多因子量化策略股票型证券投资基金
005531,华安安悦债券型证券投资基金
005532,华安安悦债券型证券投资基金
005533,银华国企改革混合型发起式证券投资基金
